100576	527	5.0
100577	106782	5.0
100578	2959	5.0
100579	1247	5.0
10058	474	5.0
100580	4993	5.0
100581	541	5.0
100582	2761	5.0
100583	5952	5.0
100584	349	5.0
100585	3578	5.0
100586	2858	5.0
100587	3255	5.0
100588	2959	5.0
100589	1721	5.0
10059	608	5.0
100590	99114	5.0
100591	356	5.0
100592	8665	5.0
100593	34	5.0
100594	595	5.0
100595	2081	5.0
100596	168492	5.0
100597	3457	4.0
100598	4025	5.0
100599	296	5.0
1006	318	5.0
10060	2087	5.0
100600	7361	5.0
100601	1090	5.0
100602	553	5.0
100603	916	5.0
100604	318	5.0
100605	3996	5.0
100606	3653	5.0
100607	2571	5.0
100608	1544	5.0
100609	39183	5.0
10061	4226	5.0
100610	440	5.0
100611	260	5.0
100612	3911	5.0
100613	1148	5.0
100614	5995	5.0
100615	2571	5.0
100616	4896	4.5
100617	5218	5.0
100618	357	5.0
100619	69406	5.0
10062	40815	5.0
100620	35836	5.0
100621	94412	5.0
100622	4226	5.0
100623	25763	5.0
100624	2288	5.0
100625	50	5.0
100626	58559	5.0
100627	783	5.0
100628	349	5.0
100629	2028	5.0
10063	296	5.0
100630	3578	5.0
100631	5952	5.0
100632	300	5.0
100633	50	5.0
100634	4995	5.0
100635	30749	5.0
100636	1222	5.0
100637	527	5.0
100638	1639	5.0
100639	2324	5.0
10064	593	5.0
100640	904	4.5
100641	260	5.0
100642	43936	5.0
100643	1210	5.0
100644	3107	5.0
100645	1367	5.0
100646	593	5.0
100647	1080	5.0
100648	590	5.0
100649	1270	5.0
10065	2919	5.0
100650	497	5.0
100651	110	5.0
100652	1079	5.0
100653	882	5.0
100654	58	5.0
100655	1258	5.0
100656	327	5.0
100657	25	5.0
100658	4963	5.0
100659	152081	5.0
10066	58559	5.0
100660	1219	5.0
100661	1080	4.0
100662	527	5.0
100663	79132	4.5
100664	1215	5.0
100665	2167	5.0
100666	68157	5.0
100667	1250	5.0
100668	3000	5.0
100669	2064	5.0
10067	527	5.0
100670	858	5.0
100671	364	5.0
100672	47382	5.0
100673	858	5.0
100674	2144	5.0
100675	8961	5.0
100676	316	5.0
100677	52885	5.0
100678	260	5.0
100679	318	5.0
10068	3952	5.0
100680	105071	5.0
100681	29	5.0
100682	156787	5.0
100683	1041	5.0
100684	1199	5.0
100685	364	5.0
100686	1	5.0
100687	2580	5.0
100688	8368	5.0
100689	924	5.0
10069	1215	5.0
100690	589	5.0
100691	1241	5.0
100692	112556	5.0
100693	5903	5.0
100694	2028	5.0
100695	68954	5.0
100696	122904	5.0
100697	3730	5.0
100698	515	5.0
100699	6214	5.0
1007	2959	5.0
10070	8961	5.0
100700	480	5.0
100701	745	5.0
100702	1732	5.0
100703	4993	5.0
100704	356	5.0
100705	783	5.0
100706	28	5.0
100707	3471	5.0
100708	1265	5.0
100709	1041	5.0
10071	31658	5.0
100710	1188	5.0
100711	4973	5.0
100712	81591	5.0
100713	1288	5.0
100714	150	5.0
100715	296	5.0
100716	2019	5.0
100717	345	5.0
100718	4993	5.0
100719	786	4.0
10072	141	5.0
100720	31437	5.0
100721	4886	5.0
100722	1291	5.0
100723	69644	5.0
100724	345	5.0
100725	1288	5.0
100726	541	5.0
100727	720	5.0
100728	1296	5.0
100729	109374	5.0
10073	260	5.0
100730	48043	5.0
100731	356	5.0
100732	527	5.0
100733	1	5.0
100734	2387	5.0
100735	56941	5.0
100736	5618	5.0
100737	47099	5.0
100738	4973	5.0
100739	3635	5.0
10074	115617	5.0
100740	2174	5.0
100741	924	5.0
100742	2762	5.0
100743	527	5.0
100744	125	5.0
100745	778	5.0
100746	318	5.0
100747	17	5.0
100748	65261	4.5
100749	4972	5.0
10075	485	5.0
100750	494	5.0
100751	2324	5.0
100752	44191	5.0
100753	85414	5.0
100754	31	5.0
100755	2366	5.0
100756	2396	5.0
100757	79091	5.0
100758	2840	5.0
100759	1036	5.0
10076	778	5.0
100760	1270	5.0
100761	318	5.0
100762	83086	5.0
100763	356	5.0
100764	127198	5.0
100765	1327	5.0
100766	293	5.0
100767	2916	5.0
100768	633	5.0
100769	5225	5.0
10077	714	5.0
100770	527	5.0
100771	49272	5.0
100772	50	5.0
100773	2571	5.0
100774	837	5.0
100775	5056	5.0
100776	2003	5.0
100777	4973	5.0
100778	113474	5.0
100779	2671	5.0
10078	762	5.0
100780	34	5.0
100781	480	5.0
100782	53123	5.0
100783	105	5.0
100784	122882	5.0
100785	166528	5.0
100786	745	5.0
100787	81834	5.0
100788	25	5.0
100789	858	5.0
10079	1021	5.0
100790	55908	4.5
100791	5991	5.0
100792	4973	5.0
100793	589	5.0
100794	3972	5.0
100795	141	4.0
100796	79132	5.0
100797	527	4.5
100798	858	5.0
100799	111	5.0
1008	89745	5.0
10080	318	5.0
100800	3578	5.0
100801	593	5.0
100802	4306	5.0
100803	1213	5.0
100804	106489	5.0
100805	608	5.0
100806	4014	5.0
100807	140715	5.0
100808	1136	5.0
100809	367	5.0
10081	25	5.0
100810	593	5.0
100811	1246	5.0
100812	1485	5.0
100813	1408	5.0
100814	3020	5.0
100815	111362	5.0
100816	260	5.0
100817	318	5.0
100818	60069	5.0
100819	593	5.0
10082	260	5.0
100820	4034	5.0
100821	17	5.0
100822	7254	5.0
100823	5989	5.0
100824	4226	4.5
100825	89745	5.0
100826	527	5.0
100827	1208	5.0
100828	858	5.0
100829	2858	5.0
10083	47	5.0
100830	78316	5.0
100831	1265	5.0
100832	4308	5.0
100833	3793	5.0
100834	86377	4.5
100835	2749	5.0
100836	93721	5.0
100837	85438	5.0
100838	356	5.0
100839	51662	5.0
10084	27773	5.0
100840	215	4.0
100841	3081	5.0
100842	115713	5.0
100843	4696	5.0
100844	2541	5.0
100845	68237	5.0
100846	481	5.0
100847	1193	5.0
100848	110	5.0
100849	122904	5.0
10085	111	5.0
100850	1617	5.0
100851	6874	5.0
100852	3536	5.0
100853	4310	5.0
100854	376	5.0
100855	6	5.0
100856	58559	5.0
100857	508	5.0
100858	110	5.0
100859	21	5.0
10086	2599	5.0
100860	90405	5.0
100861	54503	5.0
100862	4235	5.0
100863	50	5.0
100864	457	5.0
100865	260	5.0
100866	5952	5.0
100867	1247	5.0
100868	1674	5.0
100869	594	5.0
10087	1197	5.0
100870	349	5.0
100871	2959	5.0
100872	3148	5.0
100873	53125	5.0
100874	88	5.0
100875	1413	5.0
100876	2716	5.0
100877	135569	5.0
100878	115617	5.0
100879	3949	5.0
10088	318	5.0
100880	36	5.0
100881	122886	5.0
100882	1291	5.0
100883	590	5.0
100884	1961	5.0
100885	34164	5.0
100886	2321	5.0
100887	1278	5.0
100888	318	5.0
100889	88129	5.0
10089	186	5.0
100890	2403	5.0
100891	260	5.0
100892	608	5.0
100893	47	5.0
100894	60069	5.0
100895	370	5.0
100896	345	5.0
100897	808	5.0
100898	6942	5.0
100899	1282	5.0
1009	780	5.0
10090	114935	5.0
100900	2841	5.0
100901	2959	5.0
100902	2467	5.0
100903	106487	5.0
100904	44191	5.0
100905	47	5.0
100906	1172	5.0
100907	60069	5.0
100908	500	5.0
100909	160289	5.0
10091	590	5.0
100910	1196	5.0
100911	858	5.0
100912	1393	5.0
100913	7361	4.5
100914	5952	5.0
100915	858	5.0
100916	2406	5.0
100917	3911	4.5
100918	88129	5.0
100919	1900	5.0
10092	858	5.0
100920	111	5.0
100921	1732	5.0
100922	33794	5.0
100923	318	5.0
100924	260	5.0
100925	70293	5.0
100926	273	4.0
100927	8641	5.0
100928	122904	5.0
100929	2502	5.0
10093	223	5.0
100930	110	5.0
100931	420	5.0
100932	26903	5.0
100933	2455	5.0
100934	356	5.0
100935	1235	5.0
100936	32	5.0
100937	2329	5.0
100938	1200	5.0
100939	588	5.0
10094	2581	5.0
100940	296	5.0
100941	71535	5.0
100942	2502	5.0
100943	5445	5.0
100944	1214	5.0
100945	1084	5.0
100946	628	5.0
100947	480	5.0
100948	318	4.5
100949	4105	5.0
10095	48780	5.0
100950	36	5.0
100951	1187	5.0
100952	2628	5.0
100953	735	5.0
100954	900	5.0
100955	50	5.0
100956	1090	5.0
100957	1208	5.0
100958	318	5.0
100959	122904	4.5
10096	104	5.0
100960	1276	5.0
100961	593	5.0
100962	1617	5.0
100963	1265	5.0
100964	73017	5.0
100965	318	5.0
100966	785	5.0
100967	122882	4.5
100968	1393	5.0
100969	589	5.0
10097	1073	5.0
100970	58559	5.0
100971	45499	5.0
100972	4993	5.0
100973	4025	5.0
100974	102323	5.0
100975	260	5.0
100976	56941	5.0
100977	1223	5.0
100978	1200	5.0
100979	36	5.0
10098	185	5.0
100980	593	5.0
100981	306	5.0
100982	342	5.0
100983	2858	5.0
100984	168252	5.0
100985	7153	5.0
100986	780	5.0
100987	527	5.0
100988	101525	5.0
100989	380	5.0
10099	3897	5.0
100990	1253	5.0
100991	4047	5.0
100992	3081	5.0
100993	1221	5.0
100994	2324	5.0
100995	364	5.0
100996	2918	5.0
100997	48385	5.0
100998	353	5.0
100999	6377	5.0
101	2324	5.0
1010	60069	5.0
10100	2858	5.0
101000	85414	5.0
101001	858	5.0
101002	2502	5.0
101003	7451	5.0
101004	68472	5.0
101005	7068	5.0
101006	37830	5.0
101007	64614	5.0
101008	7	5.0
101009	1193	5.0
10101	72998	5.0
101010	106782	5.0
101011	527	5.0
101012	168492	5.0
101013	1959	5.0
101014	527	5.0
101015	2502	5.0
101016	1244	5.0
101017	2762	5.0
101018	115149	5.0
101019	457	5.0
10102	1088	4.5
101020	1265	5.0
101021	1225	5.0
101022	1297	5.0
101023	2028	5.0
101024	31420	5.0
101025	2712	5.0
101026	168366	5.0
101027	904	5.0
101028	17	5.0
101029	96079	5.0
10103	1517	5.0
101030	1175	5.0
101031	1263	5.0
101032	46976	5.0
101033	187717	5.0
101034	110	5.0
101035	6890	5.0
101036	47	5.0
101037	296	5.0
101038	3468	5.0
101039	2858	5.0
10104	1089	5.0
101040	2028	5.0
101041	1213	5.0
101042	2571	5.0
101043	122882	5.0
101044	2762	5.0
101045	109487	5.0
101046	1801	4.5
101047	253	5.0
101048	1080	5.0
101049	165641	4.5
10105	3379	5.0
101050	1200	5.0
101051	8636	5.0
101052	27773	5.0
101053	1213	5.0
101054	86	5.0
101055	165	5.0
101056	1250	5.0
101057	1721	5.0
101058	47999	5.0
101059	32	5.0
10106	903	5.0
101060	3844	5.0
101061	99114	4.5
101062	1221	5.0
101063	2572	5.0
101064	48043	5.0
101065	1196	5.0
101066	1183	5.0
101067	76251	5.0
101068	7071	5.0
101069	344	5.0
10107	7153	5.0
101070	48304	5.0
101071	8360	5.0
101072	2794	5.0
101073	2959	5.0
101074	79132	5.0
101075	2677	5.0
101076	1961	5.0
101077	2858	5.0
101078	534	5.0
101079	1199	5.0
10108	260	5.0
101080	319	5.0
101081	3019	5.0
101082	160644	4.5
101083	4993	5.0
101084	318	5.0
101085	2324	5.0
101086	1208	5.0
101087	1222	5.0
101088	1610	5.0
101089	593	5.0
10109	6016	5.0
101090	497	5.0
101091	3510	5.0
101092	7361	5.0
101093	5481	5.0
101094	94777	5.0
101095	2959	5.0
101096	2413	5.0
101097	296	5.0
101098	589	5.0
101099	112852	5.0
1011	1968	5.0
10110	72998	5.0
101100	98809	5.0
101101	122904	4.5
101102	6863	5.0
101103	2406	5.0
101104	1252	5.0
101105	356	5.0
101106	318	5.0
101107	5541	5.0
101108	593	5.0
101109	4993	5.0
10111	741	5.0
101110	4052	5.0
101111	105844	5.0
101112	2394	5.0
101113	457	5.0
101114	1246	5.0
101115	122926	5.0
101116	293	5.0
101117	168252	5.0
101118	2028	5.0
101119	260	5.0
10112	589	5.0
101120	678	5.0
101121	539	5.0
101122	60069	5.0
101123	1240	5.0
101124	2571	5.0
101125	111	5.0
101126	858	5.0
101127	4011	5.0
101128	2126	5.0
101129	97304	5.0
10113	79132	5.0
101130	593	5.0
101131	1197	5.0
101132	1210	4.5
101133	62	5.0
101134	4973	5.0
101135	2571	5.0
101136	318	5.0
101137	1888	5.0
101138	708	5.0
101139	122882	5.0
10114	380	5.0
101140	150	5.0
101141	2959	5.0
101142	3210	5.0
101143	296	5.0
101144	288	5.0
101145	186	4.0
101146	858	5.0
101147	858	5.0
101148	1	5.0
101149	3174	5.0
10115	4553	4.5
101150	1304	5.0
101151	80463	5.0
101152	7827	5.0
101153	1226	5.0
101154	750	5.0
101155	349	5.0
101156	129362	5.0
101157	1221	5.0
101158	4995	5.0
101159	553	5.0
10116	593	5.0
101160	32	5.0
101161	4741	4.5
101162	59315	5.0
101163	2918	5.0
101164	7361	5.0
101165	79132	5.0
101166	3020	5.0
101167	830	5.0
101168	4878	5.0
101169	1270	5.0
10117	1291	5.0
101170	858	5.0
101171	50	5.0
101172	202439	5.0
101173	1233	5.0
101174	56949	5.0
101175	3424	5.0
101176	7147	5.0
101177	32587	5.0
101178	2951	5.0
101179	51662	5.0
10118	3	5.0
101180	2894	5.0
101181	509	5.0
101182	2467	5.0
101183	1376	5.0
101184	2762	5.0
101185	329	4.0
101186	356	5.0
101187	36	5.0
101188	45950	5.0
101189	1221	5.0
10119	92	5.0
101190	361	5.0
101191	168250	5.0
101192	1884	5.0
101193	802	5.0
101194	1292	5.0
101195	53125	5.0
101196	1544	5.0
101197	608	5.0
101198	50	5.0
101199	2571	5.0
1012	589	5.0
10120	76093	5.0
101200	1221	5.0
101201	6377	5.0
101202	1089	5.0
101203	2502	5.0
101204	508	5.0
101205	708	5.0
101206	7118	4.5
101207	593	5.0
101208	5618	5.0
101209	1617	5.0
10121	3005	5.0
101210	802	5.0
101211	318	5.0
101212	44191	5.0
101213	1387	5.0
101214	1210	5.0
101215	2858	5.0
101216	32	5.0
101217	58559	5.0
101218	2916	5.0
101219	1293	5.0
10122	2478	4.5
101220	2076	5.0
101221	4993	5.0
101222	3033	5.0
101223	152081	5.0
101224	1291	5.0
101225	1265	5.0
101226	593	5.0
101227	1297	5.0
101228	52	5.0
101229	2324	5.0
10123	99114	5.0
101230	362	5.0
101231	2028	5.0
101232	1210	5.0
101233	1029	5.0
101234	58559	5.0
101235	457	5.0
101236	2671	5.0
101237	318	5.0
101238	511	5.0
101239	348	5.0
10124	74416	5.0
101240	515	5.0
101241	288	5.0
101242	1441	4.5
101243	166528	5.0
101244	1759	5.0
101245	1569	4.0
101246	296	5.0
101247	3703	5.0
101248	160980	5.0
101249	60069	5.0
10125	306	5.0
101250	3654	5.0
101251	4025	5.0
101252	5878	5.0
101253	3949	5.0
101254	588	5.0
101255	204	5.0
101256	296	5.0
101257	5902	5.0
101258	97304	5.0
101259	89745	5.0
10126	4973	5.0
101260	91500	5.0
101261	8972	5.0
101262	7153	5.0
101263	4896	5.0
101264	81847	5.0
101265	165	5.0
101266	115617	5.0
101267	918	5.0
101268	2671	5.0
101269	318	5.0
10127	2717	4.5
101270	1148	4.5
101271	1265	5.0
101272	4896	5.0
101273	1196	5.0
101274	924	5.0
101275	3801	5.0
101276	260	5.0
101277	551	5.0
101278	364	5.0
101279	68954	5.0
10128	110	5.0
101280	377	5.0
101281	8798	5.0
101282	150	5.0
101283	97324	5.0
101284	5952	5.0
101285	1084	5.0
101286	923	5.0
101287	1333	5.0
101288	119155	5.0
101289	58154	5.0
10129	1175	5.0
101290	72998	5.0
101291	2231	5.0
101292	5015	5.0
101293	805	5.0
101294	1387	5.0
101295	47099	5.0
101296	318	5.0
101297	1704	5.0
101298	34048	5.0
101299	85414	5.0
1013	3070	5.0
10130	3624	5.0
101300	265	5.0
101301	4036	5.0
